raw,processed,label
"@kegblgnunfaedh YAAAAH BEGO

YG DILIAT CUMAN DAERAH SEGITIGA EMAS DOANG. MELIPIR GIH KE JATINEGARA, CIPINANG, KP. MELAYU, KP. RAMBUTAN, KRAMAT JATI, CAKUNG, PENGGILINGAN, UJUNG MENTENG, ANGKE, TAMBORA, SAMA PRIOK. 

GA SESEPI ITU WEEH, MASIH BANYAK YG BERKELIARAN, KERUMUNAN, BODO AMAT SAMA PPKM",ya bodoh dilihat daerah segitiga emas doang melipir gih jatinegara cipinang kp melayu kp rambutan kramat jati cakung penggilingan menteng angke tambora priok sesepi weeh berkeliaran kerumunan bodo,0
"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU

Lawannya benar adalah Salah, 
Jd kalo melawan yg benar sdh pasti akan Salah. 
Yuk kita patuhi PPKM dan jaga ketat prokes, minimal demi keluarga tercinta.
Hilangkan ego dan hasrat tak penting.
Keselamatan keluarga dan negara yg utama https://t.co/VrX6r5rytA",patuh indonesia sehat maju lawannya benar salah jadi melawan benar salah yuk patuhi jaga ketat prokes minimal keluarga tercinta hilangkan ego hasrat penting keselamatan keluarga negara utama,2
"@radenrauf Malam minggu suram, udah sendiri malah PPKM lagi",malam minggu suram,0
"Tadinya mau beli barang di toko online, baru ingat ppkm darurat kayaknya bakal ngaruh ke pengiriman barang.",beli barang toko onlen baru ingat darurat bakal berpengaruh pengiriman barang,0
"PPKM di kota Depok 

Depok dilockdwon
Akses keluar masuk Depok ditutup 
Terjadi penyekatan disejumlah titik jalan yg menghubungkan Depok dgn wilayah sekitarnya 

*Video semalem https://t.co/m4fzDYsIsN",kota depok depok dilockdwon akses keluar masuk depok ditutup terjadi penyekatan disejumlah titik jalan menghubungkan depok wilayah video semalem,1
"@e100ss min tolong info klo sim saya mati tgl 6 juli 2021, apakah btul dapet dispensasi perpanjangan di tgl 21 juli 2021 yaitu setelah PPKM darurat?? Suwunn",min tolong informasi sim mati tanggal juli betul dispensasi perpanjangan tanggal juli darurat suwunn,1
"Persis Jabar: Perketat Prokes, Masjid tak perlu ditutup selama PPKM Darurat

https://t.co/wi9QiTxDG0",persis jabar perketat prokes masjid perlu ditutup darurat,1
mau ppkm atau gk ku tetap ldr:),gak ku tetap hubungan jarak jauh,1
"@Neng_Anyar Tetapkan prokes? Masyarakat nya yg tetapkan prokes.. pemerintah kan sudah suruh, masyarakat melanggar, makanya jadi ada ppkm. Be smart buuk",tetapkan prokes masyarakat nya tetapkan prokes pemerintah suruh masyarakat melanggar jadi be smabuuk,1
Habis PPKM DARURAT apa lagi ya ?,habis darurat iya,1
"Menjelang UTS = PSBB 
Menjelang UAS = PPKM",menjelang uts psbb menjelang uas,1
"@HeyBudie PPKM
Pengen Peluk Kamu Mas :)",peluk mas,1
"Pelanggar ppkm cuma penjara
Pelanggar sariat neraka",pelanggar penjara pelanggar sariat neraka,0
"@Kita_AMLTF Ayo teman teman jaga prokes dan tetap sehat 🙏

@BiemLu613k
@Klungsu01 

AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 🇮🇩",ayo teman teman jaga prokes tetap sehat patuh indonesia sehat maju,2
"@Kita_AMLTF AKU PATUHI PPKM DEMI INDONESIA SEHAT DAN MAJU.

Ayokkk everyone patuhi prokes dan taati anjuran pemerintah demi kebaikan &amp; demi menyelamatkan nyawa, bukan hanya diri sendiri tapi untuk kita semuaa!
MAU GAK MAU HARUS MAUU YAPP",patuhi indonesia sehat maju ayo everyone patuhi prokes taati anjuran pemerintah kebaikan amp menyelamatkan nyawa untuk semuaa ya,2
"Gak usah marah masjid ditutup sementara saat PPKM Darurat.

Justru ini kesempatan menjadikan rumah kita sbg “masjid”. 

Adzan di rumah masing2. Jamaah-an di rumah dg kelg. Wirid - ngaji di rumah. Barokah rumah kita menjadi “masjid” untuk keluarga kita. 

Menggetarkan 
🙏😍",perlu marah masjid ditutup darurat kesempatan menjadikan rumah masjid adzan rumah jamaah an rumah kelg wirid mengaji rumah barokah rumah menjadi masjid untuk keluarga menggetarkan,2
"Kebetulan juga memang lagi gak boleh sepedahan karena ppkm, brake pad habis dan nyarinya susah banget!! harganya udah kaya kanvas rem mobil pula https://t.co/RKIWgteLfk",kebetulan sepedahan brake pad habis nyarinya susah banget harganya kayak kanvas rem mobil,1
Selamat pagi ... mari nikmati akhir pekan dan PPKM dengan berkumpul bersama keluarga. Tetap sehat dan semangat.,selamat pagi mari nikmati akhir pekan berkumpul keluarga tetap sehat semangat,2
gmna PPKM di dps? mau ke kos nih~,gimana dps kos,1
Forkopimda Jawa Timur juga menggelar rapat tadi malam untuk menindaklanjuti penerapan PPKM darurat.,forkopimda jawa timur menggelar rapat malam untuk menindaklanjuti penerapan darurat,1
@tukangciloq PPKM = PEPEK KM MAMBU,pepek mambu,1
"Pukul 20:53 tadi malam, jalan arah kota Yogyakarta di tutup, 
~ Konsisten PPKM ~ https://t.co/hyxDTezagR
|@merapi_uncover",pukul malam jalan arah kota yogyakarta tutup konsisten,2
@Tha_mieee Ga kenal ppkm darurat ya paskeb mah 😅,kenal darurat iya paskeb mah,0
lagi ppkm cara ngedate nya gimana?:'),cara ngedate nya,1
@pepi_miaw Gue cuma bisa berdoa semoga habis tgl 20 itu gada peningkatan ppkm lagi . Aamiin 🤲,berdoa semoga habis tanggal tidak ada peningkatan amin,1
Allah menciptakanmu tidak ujug2 kamu bejudul tergletak di pinggir jalan..tapi semua ada wasait lewat Proses dlm rahim Mbokmu...semua perlu lantaran Hayooo bareng2 ikut mensukseskan anjuran Pemerintah utk mentaati Anjuran pemerintah dg taat PPKM biar negara segera kluar dr Covid,allah menciptakanmu ujug bejudul tergletak pinggir jalan wasait lewat proses rahim mbokmu perlu lantaran hayo bareng-bareng ikut mensukseskan anjuran pemerintah untuk mentaati anjuran pemerintah taat negara keluar covid,2
"°°
Pasal 14 UU No 4 Tahun 1984 Tentang Wabah Penyakit Menular.
Itu ⬆️ buat pejabat di RI yang tidak mendukung PPKM darurat.
.
.
.

https://t.co/JAoE0dZSEw",pasal uu no tahun wabah penyakit menular pejabat ri mendukung darurat,0
"@_AnakKolong @DivHumas_Polri @mohmahfudmd Buktikan ketegasannya dalam penegakan PPKM Darurat, jangan pandang jenggot.",buktikan ketegasannya penegakan darurat pandang jenggot,0
"Hihihi gegara wilayahnya masuk PPKM darurat, pintu portal masuk keluar kos ditutup hari ini 🤭 untungnya sih aku hobby rebahan. cuma ya lagi ada perlu keluar kali ini ga jadi keluar deh",hihihi gara-gara wilayahnya masuk darurat pintu portal masuk keluar kos ditutup hari untungnya sih hobby rebahan iya perlu keluar kali jadi keluar deh,1
Let's have our own ppkm. Pelan pelan kamu masukinnya 🥺🥺🥺🥺,let have our own pelan pelan masukinnya,1
Salut sama yg masih bernyali kondangan di gedung pas PPKM. 😂👏,salut bernyali kondangan gedung pas,1
Selama karantina wilayah apalagi PPKM darurat semua kebutuhan pokok yg mendasar rakyat jg hewan ternak ditanggung pempus dibantu oleh Pemda setempat....enak dong nih....🤭,karantina wilayah darurat kebutuhan pokok mendasar rakyat hewan ternak ditanggung pempus dibantu pemerintah daerah setempat enak,1
@Kita_AMLTF Aku tuh ppkm demi Indonesia sehat dan maju,indonesia sehat maju,2
"@enosena @MyRepublicID Kayanya jaringan TV mereka ada masalah sama leasing network deh. Sampeyan baru seminggu, saya sih udah 3 minggu dicuekin.
Gue minta kompensasi dianggap sepi. Jaman PPKM begini malah bikin makin stress aja.",kayaknya jaringan tv masalah leasing network deh sampeyan baru seminggu sih minggu dicuekin meminta kompensasi dianggap sepi jaman stre,0
"PECAT AJA TUH KEPALA DAERAH - KEPALA DAERAH YG NGGA KOMPAK SAMA KEBIJAKAN PUSAT |

Keberhasilan pelaksanaan PPKM Darurat sangat ditentukan oleh kepala daerah sbg pemegang otoritas pembuat kebijakan dlm pengendalikan pandemi di daerah masing2.

@kemenkomarves @kemendagri https://t.co/9ev8DldyZW",pecat kepala daerah kepala daerah kompak kebijakan pusat keberhasilan pelaksanaan darurat ditentukan kepala daerah pemegang otoritas pembuat kebijakan pengendalikan pandemi daerah,0
@iiikyyy__ wkwkwwk ga ppkm kh,wkwkwwk kah,1
PPKM alias pengen punya kamu mas🤢 https://t.co/SY9miszSqa,alias punya mas,1
BATINKU MERONTA INGIN BERKELANA KE JALAN! PENGEN LARI ANJIR TAPI HARUS TAHAN GAK BOLEH EGOIS DI MASA PPKM INI 😭,batinku meronta berkelana jalan lari   tahan egois masa,2
Liat berita Jawa Bali lagi pada PPKM kecuali Depok.,lihat berita jawa bali kecuali depok,0
"Pertimbangan Bali masuk level 3 PPKM darurat adalah status kabupaten dan kota di sini yang masih dalam zona oranye, kecuali Tabanan dan Karangasem ya",pertimbangan bali masuk level darurat status kabupaten kota zona oranye kecuali tabanan karangasem iya,1
"Smlm liat jalanan rame bgt, trs gue speechless liat bnyk orang tdk bermasker. Lg jalan2 naik motor sambil ketawa2. Sedangkan gue? lg panik sm suami nyari DSA jm6 sore ditambah PPKM margonda ditutup. Akhirnya?puter balik kermh.",smlm lihat jalanan ramai banget terus speechle lihat orang bermasker jalan naik motor ketawa panik suami mencari dsa jm sore ditambah margonda ditutup puter balik kermh,0
"PPKM hari ke-2 jalanan lengang. Sepi tenan.. 

#dasareisihesuk 🤭

#ppkm #mikro #ppkmmikro #jawabali #covid_19 https://t.co/XvAqeL9weU",hari jalanan lengang sepi tenan,1
Kata sepeda road bike di masa PPKM: https://t.co/RwG0AKsHKH,kata sepeda road bike masa,1
"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU.
Yuk ikutan kawan2 semuanya
@LikaMamik @yuli_chudhori @susiloahmadi1 !",patuh indonesia sehat maju yuk ikutan kawan,2
"@Polyglot7777 @tvOneNews Orang yg ngotot masukan TKA, menko semua menteri, gagal tangani pandemi malah ditunjuk kepalai PPKM.. Yg nunjuk bodoh sekali..",orang ngotot masukan tka menko menteri gagal tangani pandemi ditunjuk kepalai nunjuk bodoh,0
@gabutproduktif @mrsmes Oalahh susah yaa?? Di RS susah jg?? Lg ppkm jg kan gabisa kemana2,oalahh susah ya rs susah tidak bisa kemana,0
"Buat Sunday menjadi happy. La gmn? PPKM buat quality time sm pasangan, me time ataupun ngeloni anak time dan masak special time 😁",sunday menjadi bahagia gimana quality time pasangan me time ngeloni anak time masak special time,2
"PPKM (Pemberlakuan Pembatasan Kegiatan Masyarakat). 
Jawa-Bali ? Saja

Khusus wilayah Sunda mah bebas.
wkwkK 👏👏
 ""Kotok bongkok kumorolong, kacingcalang kumarantang"". 

#PPKMDarurat #ppkm https://t.co/6pDE8Z4Z8H",pemberlakuan pembatasan kegiatan masyarakat jawa bali khusus wilayah sunda mah bebas wkwkk kotok bongkok kumorolong kacingcalang kumarantang,1
"Selamat PAGI
Jangan Lupa PATUHI PROKES &amp; TAAT PPKM Sob..INDONESIA HARUS SEHAT 🌹🇮🇩❤️",selamat pagi lupa patuhi prokes amp taat sob indonesia sehat,2
"Untung deket pantai, tp lagi ppkm sial https://t.co/Lfn57hIu5N",untung pantai sial,0
"Jangan takut ga punya uang, karena selama PPKM kita ga perlu makan 😂",takut punya uang perlu makan,0
ppkm semoga covid bisa cepet ilang amin,semoga covid cepat hilang amin,2
"PPKM Langkah Tepat
MUI Sebut Langkah Pemerintah Sudah Tepat Terapkan PPKM Darurat
https://t.co/ahn3qltxGi",langkah tepat mui sebut langkah pemerintah tepat terapkan darurat,2
"Gowes Virtual hari ini diundur karena ada PPKM darurat, mancal minggu pagi ini solo ride blusukan sawah dan kampung aja. Tetap berolahraga demi imun dan vitalitas 🚵",mengayuh sepeda virtual hari diundur darurat mancal minggu pagi solo ride blusukan sawah kampung tetap berolahraga imun vitalitas,2
Pemberlakuan PPKM mikro di nilai efektif tangani Corona. PPKM Langkah Tepat https://t.co/ljuEoTPHH7,pemberlakuan mikro nilai efektif tangani corona langkah tepat,2
RESMI DITUNDA karena PPKM 🤦🏻‍♂️,resmi ditunda,0
"apa itu ppkm darurat?
tadi lewat pasar masyaallah manusianya 2x lipat dari biasanya

kan 50% harusnya....",darurat lewat pasar masyaallah manusianya lipat,0
"PPKM BUKAN BERARTI PEMERINTAH LEPAS TANGGUNGJAWAB!

Dr. Muhammad Taufiq S.H., M.H.
Presiden Asosiasi Ahli Pidana Indonesia (AAPI) https://t.co/PdFNZgVOuc",berarti pemerintah lepas tanggungjawab muhammad taufiq presiden asosiasi ahli pidana indonesia aapi,0
"PSBB: 
Pembatasan Sosial Sersekala Besar
PPKM:
Pemberlakuan Pembatasan Kegiatan Masyarakat
Selamat menikmati aturan baru dari
Pemerintah 😁🤭",psbb pembatasan sosial sersekala besar pemberlakuan pembatasan kegiatan masyarakat selamat menikmati aturan baru pemerintah,1
"PPKM:
Pernah Percaya Kemudian Menghilang 💣",percaya menghilang,1
"LBP @kemenkomarves : “Semua kita lakukan bertahap, bertingkat, berlanjut”

TEGAS! 

Akhirnya Pak Jokowi menunjuk ‘tangan kanan’nya LBP @kemenkomarves mengomandoi PPKM Darurat. Beliau memang biasa berada disituasi genting dan penting, tampil menyelesaikan masalah secara tuntas. https://t.co/AxEVHzOn7C",lbp lakukan bertahap bertingkat berlanjut tegas pak jokowi menunjuk tangan kanan nya lbp mengomandoi darurat beliau berada disituasi genting penting tampil menyelesaikan masalah secara tuntas,2
"Hampir seluruh kabupaten atau pun kota di Jatim akan menjalani PPKM darurat, Kecuali dua daerah, yaitu Sumenep dan Kabupaten Probolinggo ya",kabupaten kota jatim menjalani darurat kecuali dua daerah sumenep kabupaten probolinggo iya,1
"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU

semoga pandemi segera berakhir. Dan kita semua selalu dalam lindungan Tuhan YME. Aamiin",patuh indonesia sehat maju semoga pandemi berakhir lindungan tuhan yme amin,2
"PSBB - PPKM - PPKM darurat

Besok lagi kalo corona nya nglunjak, tambahin ya pak

PPKM Super Darurat - PPKM Super Daruat Banget - PPKM Super Darurat Banget Nget Nget Nget",psbb darurat besok corona nya nglunjak tambahkan iya pak super darurat super daruat banget super darurat banget banget banget banget,0
Minggu tidur aja diluar masih PPKM https://t.co/H13PJOmHhH,minggu tidur diluar,1
"@txtdrjkt Selow lah genk, mungkin udah direncanain hajatan  2 bulan yg lalu dan gak ngebayangin akan ada PPKM Darurat, berbaik sangkalah genk... Ayo ngopi...",selow genk direncanain hajatan bulan ngebayangin darurat berbaik sangkalah genk ayo ngopi,1
"pgn new normal kek Singapore, Disuruh ppkm aja masi pada nerobos jalanan. hah indo oh indo😢 https://t.co/oVU6sdsXZe",pengen new normal kayak singapore disuruh nerobos jalanan hah indonesia oh indonesia,0
"Demi keselamatan bersama &amp; mendukung program PPKM Darurat, acara deklarasi &amp; milenial festival Jawa Tengah kami tunda. Terimakasih. https://t.co/MAamMdqdO5",keselamatan amp mendukung program darurat acara deklarasi amp milenial festival jawa tengah tunda terimakasih,2
"Menyalahkan yg salah juga herus, agar tak terus berbuat salah. Kalau kita mau jujur PPKM Darurat inipun salah. Ngapain cafe, resto, mall masih ada yg buka. Bandara, transportasi publik masih operasional. Kantor masih kerja sebagian. Harusnya total semua di rumah, gak keluar dulu. https://t.co/b8Z4ER0UA8",menyalahkan salah herus terus berbuat salah jujur darurat inipun salah sedang apa cafe resto mall buka bandara transportasi publik operasional kantor kerja sebagian total rumah keluar,0
@vaccsins @sbyfess emange klo ppkm tutup?,emange tutup,1
Enak ye lu pada sempet2nya nongkrong pas ppkm gini,enak ye nya nongkrong pas,0
"@asuhan_nemesis Bertanya dong kalo undang2 yg diberlakukan untuk pelanggar ppkm adalah undang2 karantina, nah kalo bagian yg kewajiban pemerintahnya berlaku ga ya ? Apa boleh sebagian2 di adopsi tu undang2?",bertanya undang diberlakukan untuk pelanggar undang karantina bagian kewajiban pemerintahnya berlaku iya sebagian adopsi undang,0
"Dahlah aku coba buat dalgona aja lagi sampe PPKM selesai, semoga kali ini berhasil.",coba dalgona selesai semoga kali berhasil,1
"@bertanyarl Di rmh, Ppkm nder",rumah brother,1
DPD Ajak Masyarakat Patuhi Aturan PPKM Darurat https://t.co/NmUg5oH73W https://t.co/ZaSnSHQN0g,dpd ajak masyarakat patuhi aturan darurat,2
"Ragam Cerita Penyekatan PPKM Darurat Hari Pertama https://t.co/1aTlEY3cWh 

Jalan2 utama disekat, tapi tumplek di jalan2 kecil. Tujuannya tercapai? Ibarat nyapu, kotoran umpetin di bawah kolong.",ragam cerita penyekatan darurat hari pertama jalan utama disekat tumplek jalan tujuannya tercapai nyapu kotoran umpetin bawah kolong,0
"bdg yuk

ppkm syg🙃",bandung yuk sayang,1
"Ppkm darurat jawa - bali

Tapi masih terlihat jakartans melenggang manis di bali ya.. memang lebih sepi, karna org bali pada taat nampaknya.. isinya ya jakartans.

Terlihat dari konten SG nya",darurat jawa bali terlihat jakartans melenggang manis bali iya sepi orang bali taat nampaknya isinya iya jakartans terlihat konten sg nya,0
"Untuk mempersempit penyebaran covid , ada baiknya kita mematuhi PPKM,
Jauhi kerumunan dekati aku.",untuk mempersempit penyebaran covid sebaiknya mematuhi jauhi kerumunan dekati,2
"Kkn daring tapi harus ngadain event offline dan sekarang ppkm
Mantap ga tuh",kkn online mengadakan event oflen mantap,0
PPKM Darurat akan ini dilaksanakan di 36 kabupaten/kota di Provinsi Jawa Timur loh!,darurat dilaksanakan kabupaten kota provinsi jawa timur loh,1
Syarat Pergi ke Luar Kota saat PPKM Darurat https://t.co/li1mxTyaNL,syarat pergi luar kota darurat,1
"Update Terbaru Syarat Naik KA Jarak Jauh Selama PPKM Darurat, Berlaku Mulai 5 Juli 2021! https://t.co/UaI9r7bHjw",update terbaru syarat naik kakak jarak jauh darurat berlaku mulai juli,1
PPKM - Pacaran Putus Karena Mendua,pacaran putus mendua,1
"STOP TKA CHINA DATANG KE INDONESIA.......DARURAT COVID.........
Alvin Lie Kritik PPKM
 Darurat Tapi Penerbangan Asing Dibuka https://t.co/v7RVAeZQrv",stop tka china datang indonesia darurat covid alvin lie kritik darurat penerbangan asing dibuka,0
"Ppkm apa enggak ya sama aja, diri ini tetap saja berdiam diri dirumah 🥲",iya tetap berdiam dirumah,1
"PPKM Darurat hari ke-3 (5 juli 2021)
pasar mbalong, pucakwangi, pati, jateng
@ganjarpranowo @Satpol_PP_Pati @aik_arif https://t.co/HhZiNAtidW",darurat hari juli pasar mbalong pucakwangi pati jateng,1
"@Arrof11 @yush_abubakar @dhepaimin @mrchristwibowo @Luthfi_nashrul @TheArieAir @NotesofMila Meluu ....

Akun NKRI  📢
Yuk mampir dimari  📢

Reply : 
Dukung PPKM darurat
#programfolback
#IndoPromoter

Follow : @Arrof11

 https://t.co/tJFWl81ixP",meluu akun nkri yuk mampir dimari reply dukung darurat follow,2
"Penerapan PPKM Mikro darurat sebagai langkah tepat
PPKM Pulihkan Bangsa https://t.co/fm2Ctv69ZG",penerapan mikro darurat langkah tepat pulihkan bangsa,2
"Allah ampuni dosa dosa kita tapi kalian malah membuka mall dan menutup tempat ibadah, bagaimana cara kita membayar dosa yang lain

PPKM",allah ampuni dosa dosa membuka mall menutup tempat ibadah cara membayar dosa,0
@vendivergent_ Jangan sampai ppkm baca iklan mak erot di lampu merah,baca iklan ibu erot lampu merah,1
"@FerdinandHaean3 ada yang bilang PPKM

Pak
Presiden
Kapan
Mundur
😂",bilang pak presiden mundur,0
PPKM bikin yg introvert makin introvert 🙃,introvemakin introve,0
PPKM; Pada Pagi Kulihat kaMu ┆❥,pagi kulihat,1
"PPKM dimana"". Berangkat kerja gak nih ?😪",dimana berangkat kerja,1
