,Unnamed: 0,raw,processed,label,predict
109,733,"@OposisiCerdas itu standar, yang aneh itu kalau ga menutup, ketika india awal meningkat byk negara yang menutup tapi anehnya indonesia malah ada warga india yg masuk pake pswt carteran, habis itu lgsung nyebar varian india, itupun ga langsung lockdown tp akhirnya yg muncul ppkm.lihatnya pusing",itu standar yang aneh itu kalau tidak menutup ketika india awal meningkat banyak negara yang menutup tapi anehnya indonesia bahkan ada warga india yang masuk pakai pesawat carteran habis itu langsung nyebar varian india itupun tidak langsung lockdown tapi akhirnya yang muncul ppkm lihatnya pusing,0,0
110,1895,"Jog kabar ppkm terbaru dong, udah ada info?",jog kabar ppkm terbaru dong sudah ada informasi,1,1
111,3175,"@FeryBastardo Di rumah aja, lagi ppkm",di rumah saja lagi ppkm,1,1
112,769,Ppkm diperpanjang cuma bikin masyarakat pada gelisah gak tenang malah imun turun:),ppkm diperpanjang cuma buat masyarakat pada gelisah enggak tenang bahkan imun turun,0,0
113,2131,"Wahai kalian, siapapun kalian yang isi kepala dan hatinya terus memprovokasi warga untuk melawan aturan PPKM Darurat ini, tolong berhentilah 2 minggu saja jd iblis. Tolong berubah jd malaikat, himbau warga ini dirumah saja, patuhi anjuran pemerintah..!

 https://t.co/abPqUGajp2",wahai kalian siapapun kalian yang isi kepala dan hatinya terus memprovokasi warga untuk melawan aturan ppkm darurat ini tolong berhentilah minggu saja jadi iblis tolong berubah jadi malaikat himbau warga ini dirumah saja patuhi anjuran pemerintah,2,2
114,1402,"Heran bgt sama ppkm d serpong, kenapa coba jalan ditutup tuh pas lagi rame2 orang yg emang wfo ga wfh -_- ini pula berangkat pake jalan ditutup dan kudu muter lewat gading LITERALLY DI JAM ORANG OTW KERJA, keleatan banget ga sih. Orang mah tutup jalan pas jam 7 malam ke bawah gtu",heran banget sama ppkm serpong kenapa coba jalan ditutup itu pas lagi ramai orang yang memang wfo tidak wfh ini pula berangkat pakai jalan ditutup dan harus muter lewat gading literally di jam orang menuju kerja keleatan banget tidak sih orang mah tutup jalan pas jam malam ke bawah gitu,0,0
115,1211,Masterchef indonesia sing dimasak ppkm dan kepak sayap https://t.co/SCMZK6Y7Fj,masterchef indonesia sing dimasak ppkm dan kepak sayap,1,2
116,1345,Yuk dukung PPKM demi menekan angka penularan covid https://t.co/0soaXd7SCT,yuk dukung ppkm demi menekan angka penularan covid,2,2
117,513,"@BurhanMuhtadi Presiden beri contoh selalu jelek, ada ppkm, dia justru bikin kerumunan.",presiden beri contoh selalu jelek ada ppkm dia justru buat kerumunan,0,0
118,1009,"berharap bgt tgl 2 itu bnr2 terakhir ppkm, sue emang..",berharap banget tanggal itu benar terakhir ppkm sue memang,0,0
119,1324,"Ga sebel ama ppkm nya ko 
Tapi sebel dikit deh . Kmrn botram juga uda lagi naek2 nya eh lockdown. Dan berimbas matinya usaha gue yg gue rintis dr awal dr muter2 pake bemo

Skrg juga gitu baru bikin booth di depan dan mulai rame yg dateng eh ppkm smoga bisa bertahan .",tidak sebel sama ppkm nya kok tapi sebel dikit deh kemarin botram juga sudah lagi naik nya eh lockdown dan berimbas matinya usaha aku yang aku rintis dari awal dari muter pakai bemo sekarang juga begitu baru buat booth di depan dan mulai ramai yang datang eh ppkm semoga bisa bertahan,0,0
120,2917,@NaranyaDO hahah iya tar kalau udah ga ppkm ya 😅 aku punya balong juga disana,hahah iya nanti kalau sudah tidak ppkm iya saya punya balong juga disana,1,1
121,2034,mari kita dukung PPKM Darurat untuk keselamatan kita semua! #JokowiAtasiPandemi https://t.co/5LVukx2R5E,mari kita dukung ppkm darurat untuk keselamatan kita semua,2,2
122,305,@radenrauf PPKM btw,ppkm ngomong-ngomong,1,1
123,3463,"Bersinergi bersama TNI Polri, Banser Kab. Malang melakukan giat himbauan kepada masyarakat utk tetap disiplin Prokes

Giat ini dilakukan setiap malam sejak diterapkannya PPKM darurat di obyek vital, pasar, cafe, warung juga tempat ibadah #AnsorMelawanCorona #BanserBelaNegeri https://t.co/o1HOHcNulS",bersinergi bersama tni polri banser kabupaten malang melakukan giat himbauan kepada masyarakat untuk tetap disiplin prokes giat ini dilakukan setiap malam sejak diterapkannya ppkm darurat di obyek vital pasar cafe warung juga tempat ibadah,2,2
124,2796,@Srinthiel__ Yuk dukung PPKM,yuk dukung ppkm,2,2
125,1766,"Mau nanya lagi PPKM gini kereta tetap beroperasi kek biasakan? Atau gmn? 
Jwb yah klo lewat",mau tanya lagi ppkm begini kereta tetap beroperasi kayak biasakan atau gimana jawab ya kalau lewat,1,1
126,1337,Dalam keadaan ppkm darurat dan sesuai himbauan dr kemenag. Kami melaksanakan sholat idhul adha di rumah...ikhtiar kita bersama https://t.co/q5yb8WZBog,dalam keadaan ppkm darurat dan sesuai himbauan dari kemenag kami melaksanakan sholat idhul adha di rumah ikhtiar kita bersama,2,2
127,316,"@gabbydianvita AYO MAIN BAREEENG KALO UDAH GA PPKM! gue sampe skg kalo jalan selalu dari jongkok dulu trs gue ayun pake tangan, abis itu baru berdiri 😂",ayo main bareng-bareng jika sudah tidak ppkm aku sampai sekarang jika jalan selalu dari jongkok dulu terus aku ayun pakai tangan habis itu baru berdiri,1,0
128,3846,"Apakabar indo 😂 ppkm mlulu dr dulu, kapan kelarnya, toh jg gak ada perubahan.",apakabar indonesia ppkm mlulu dari dulu kapan kelarnya toh juga enggak ada perubahan,0,0
129,1289,Wagilasih nyari atm @BANKBCA_ID  malem² di margahayu raya selama masa PPKM itu rasanya menyebalkan.. udah waktunya ada atm diluar alfa/indo/griya/superindo/borma deh...,wagilasih mencari atm malam di margahayu raya selama masa ppkm itu rasanya menyebalkan sudah waktunya ada atm diluar alfa indonesia griya superindo borma deh,0,1
130,3127,"@zarazettirazr Slama pandemi juga dah pada beralih ke olshop kok. Emang akal2an aja bikin ppkm, cuma buat membungkam rakyat biar gak demo. Siapa yg demo bisa di jerat pasal.",selama pandemi juga sudah pada beralih ke olshop kok memang akal an saja buat ppkm cuma buat membungkam rakyat supaya enggak demo siapa yang demo bisa di jerat pasal,0,0
131,2171,"Tidak susah untuk Patuh pada kebijakan Pemerintah PPKM Darurat. Hal ini juga beanfaat, dan bisa menyelamatkan jutaan nyawa manusia, agar tidak tertular Varian Bari Cobie 19.

#TolongPatuhiAturanPPKM https://t.co/rmZ9ET8Pfn",tidak susah untuk patuh pada kebijakan pemerintah ppkm darurat hal ini juga beanfaat dan bisa menyelamatkan jutaan nyawa manusia agar tidak tertular varian bari cobie,2,2
132,3541,"Mulai berlaku ya PPKM darurat hari ini
Semoga bisa neken angka positif yang terus naik.
Kurang sih dua minggu, mesti sebulan atau satu setengah bulan baru efektif dampaknya",mulai berlaku iya ppkm darurat hari ini semoga bisa neken angka positif yang terus naik kurang sih dua minggu mesti sebulan atau satu setengah bulan baru efektif dampaknya,2,2
133,2496,"Pelaksanaan serta perpanjangan PPKM adalah upaya Pemerintah dan didukung semua elemen masyarakat guna mencegah dan mengantisipasi penyebaran virus kovid 19

#TetapWaspadaCovidMasihAda https://t.co/htvsqwVI4a",pelaksanaan serta perpanjangan ppkm adalah upaya pemerintah dan didukung semua elemen masyarakat guna mencegah dan mengantisipasi penyebaran virus kovid,2,2
134,3840,Besok udah ngga PPKM kan? Iya kan? Please iya. Capek tiap ngantor mau ke mega kuningan doang muternya mesti sampe kebon jeruk 🥲,besok sudah tidak ppkm kan iya kan tolong iya cape tiap ngantor mau ke mega kuningan doang muternya mesti sampai kebon jeruk,0,1
135,2071,"Data per-kemarin 28 Juli, untuk Bed Occupancy Rate (BOR) di Jawa Timur sudah mulai melandai dibanding dengan awal PPKM darurat loh!",data per kemarin juli untuk bed occupancy rate bor di jawa timur sudah mulai melandai dibanding dengan awal ppkm darurat loh,2,2
136,2295,"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU

semoga pandemi segera berakhir. Dan kita semua selalu dalam lindungan Tuhan YME. Aamiin",saya patuh ppkm demi indonesia sehat dan maju semoga pandemi segera berakhir dan kita semua selalu dalam lindungan tuhan yme amin,2,2
137,1358,"Gimana mau sukses, wacananya kan cuma ganti nama dari psbb sampai ppkm!

Tp pemerintah gake pernah melaksanakan UU karantina ( menyantuni masyarakat)

#PresidentGagal
#PresidentGagal https://t.co/4zSXhkcSwM",bagaimana mau sukses wacananya kan cuma ganti nama dari psbb sampai ppkm tapi pemerintah gake pernah melaksanakan uu karantina menyantuni masyarakat,0,0
138,1455,"ngenes nggak sih, nunggu blackwidow dari jaman 2020 ehh pas udah tayang malah ppkm 

Mau liat blackwidow yaAllah. Marvel kalau nggak kualitas 4k kayak ada yang kurang",ngenes tidak sih menunggu blackwidow dari jaman eh pas sudah tayang bahkan ppkm mau lihat blackwidow ya allah marvel kalau tidak kualitas seperti ada yang kurang,0,0
139,3124,"@collegemenfess aku sempet kepikiran ginii kemarin pas sempro, mana lagi ppkm pasti sepi bgt, tp gajadi krn ga terlalu yakinnn huaa, jadinya di rumah temen yg ada wifinya",saya sempat terpikirkan begini kemarin pas sempro mana lagi ppkm pasti sepi banget tapi tidak jadi karena tidak terlalu yakin huaa jadinya di rumah teman yang ada wifinya,1,0
140,1433,"PPKM... Pernah Percaya Kemudian Menyesal,,,,",ppkm pernah percaya kemudian menyesal,1,1
141,1557,@JSuhaim Kita sukseskan PPKM,kita sukseskan ppkm,2,1
142,2267,"@Pentulkorek0 Ppkm kaya'  boncabe ada level²nya
Tambah naik levelnya tambah pedes kehidupan ini",ppkm kayak boncabe ada level nya tambah naik levelnya tambah pedas kehidupan ini,0,1
143,1396,@Bank_Aconk Patuhi PPKM,patuhi ppkm,2,2
144,3602,@eko_kuntadhi Berarti ngga d lanjutkan dgn adu penalti ya PPKM nya bang...😆🤭,berarti tidak lanjutkan dengan adu penalti iya ppkm nya mas,1,1
145,1974,@Srinthiel__ Patuhi peraturan PPKM,patuhi peraturan ppkm,2,2
146,2973,Selama ppkm baru Semalem bisa tdr normal:),selama ppkm baru semalem bisa tidur normal,1,1
147,3334,"Pjabat enak-enak manfatkan masa PPKM dgn santai dan nonton sinetron dirumah. 

Rakyat kecil  lagi megap-megap  cari nafkah utk  sekedar  bertahan  hidup, itupun terbentur dgn PPKM yg ketat.

pemrintah tdk memberi kompensasi  merata pd warga yg terdampak. https://t.co/AET9RRPsk8",pjabat enak enak manfatkan masa ppkm dengan santai dan menonton sinema elektronik dirumah rakyat kecil lagi megap megap cari nafkah untuk sekedar bertahan hidup itupun terbentur dengan ppkm yang ketat pemrintah tidak memberi kompensasi merata pada warga yang terdampak,0,0
148,292,Tumben banget jodantae lama.. apa karena ppkm ya,tumben banget jodantae lama apa karena ppkm iya,1,0
149,734,@pedeh_ Ppkm jadi naik,ppkm jadi naik,1,1
150,1986,@tukangciloq PPKM = PEPEK KM MAMBU,ppkm pepek kamu mambu,1,1
151,1600,Ngerengek-rengek minta ketemu. Smg ppkm cepet selesai.,ngerengek rengek meminta ketemu semoga ppkm cepat selesai,0,1
152,3671,"me before PPKM : supply barang"" aesthetic ke toko souvenir dan punya consigner

me during PPKM : tidooorrr seharian, cuma ngerjain orderan custom. kalo ada syukur, kalo kaga yaudeh bye. https://t.co/fQoRyxlyto",me before ppkm supply barang aesthetic ke toko souvenir dan punya consigner me during ppkm tidor seharian cuma ngerjain orderan custom jika ada syukur jika tidak yaudeh bye,1,1
153,1692,Mendukung penerapan PPKM level 4 untuk melindungi kesehatan Rakyat dan  cegah lonjakan COVID-19 https://t.co/P9WnQApsTm,mendukung penerapan ppkm level untuk melindungi kesehatan rakyat dan cegah lonjakan covid,2,2
154,3081,@Jangkrikgengg15 @republikaonline Buruh lokal bnyak yg di phk krn ppkm TKA china berdatangan apa tu disebut pemimpin yg adil,buruh lokal banyak yang di phk karena ppkm tka china berdatangan apa itu disebut pemimpin yang adil,0,0
155,360,"Mulai hari ini, diet!!makan cm 2 kali aja. Kayanya semenjak PPKM gue gendutan deh😫😫😫.",mulai hari ini diet makan cuma kali saja kayaknya semenjak ppkm aku gendutan deh,1,1
156,185,@Rizmaya__ @PDemokrat @SBYudhoyono @AgusYudhoyono @Edhie_Baskoro @PDemokrat sarankan strategi... Katakan Tidak... ✋🤚 pada  PPKM... 😋😅,sarankan strategi katakan tidak pada ppkm,0,1
157,171,"PPKM masih blm selesai lho...
Penyemprotan berlangsung di kampung masing masing  biar aman kampung kita
Kita ikuti peraturan pemerintah
Pakai masker jaga jarak
Jaga kesehatan dll. https://t.co/Rg0NnQci1e",ppkm masih belum selesai lho penyemprotan berlangsung di kampung masing masing supaya aman kampung kita kita ikuti peraturan pemerintah pakai masker jaga jarak jaga kesehatan dan lain-lain,2,2
158,1699,@dikatogetoge dah pesen tiket dr sbelum ppkm😭,sudah pesan tiket dari sebelum ppkm,1,0
159,2151,@Djoked2 @MardaniAliSera Umat Islam harus PPKM = Perbanyak Pergi Ke Masjid dengan protokol Kesehatan 6M Mendekat kepada yang Mengizinkan Covid19 varian Delta Mewabah di Indonesia.,umat islam harus ppkm perbanyak pergi ke masjid dengan protokol kesehatan mendekat kepada yang mengizinkan covid varian delta mewabah di indonesia,2,2
160,1538,"Komisaris utama Telkomsel wisnutama memastikan jaringan WiFi di rumah anda, tidak lagi bermasalah atau tumbang pada saat anda melakukan work from home atau bekerja dari rumah dan ketika putra putri anda tengah melaksanakan pembelajaran secara daring atau online selama PPKM",komisaris utama telkomsel wisnutama memastikan jaringan wifi di rumah anda tidak lagi bermasalah atau tumbang pada saat anda melakukan work dari rumah atau bekerja dari rumah dan ketika putra putri anda tengah melaksanakan pembelajaran secara online atau onlen selama ppkm,2,1
161,151,PPKM dilanjut kelebih tinggi ngak,ppkm dilanjut kelebih tinggi nggak,1,1
162,2047,"Di saat situasi sulit dan bangsa Indonesia harus melawan Covid yang masih mengganas, Ketua KSPI ajak Buruh Gelar Aksi Mogok.

Ini orang waras apa nggak sih?

Diberlakukan PPKM, protes.
Giliran bisa kerja, mogok.

Yang penting bikin ribut Indonesia?
 https://t.co/J4BXZczI5E",di saat situasi sulit dan bangsa indonesia harus melawan covid yang masih mengganas ketua kspi ajak buruh gelar aksi mogok ini orang waras apa tidak sih diberlakukan ppkm protes giliran bisa kerja mogok yang penting buat ribut indonesia,0,0
163,3726,"@oliver_masithah Digaji besar pk uang rakyat malah enak2an nonton sinetron. Ga mikirin nasib rakyat yg susah krn ppkm, susah dpt obat dan O2.
Ga punya malu 🤦‍♀️",digaji besar penjahat kelamin uang rakyat bahkan enak an menonton sinema elektronik tidak memikirkan nasib rakyat yang susah karena ppkm susah dapat obat dan tidak punya malu,0,0
164,2147,"Selamat Pagi tweeps, tetaplah bersyukur dalam situasi ppkm ini...selamat memasuki hari jumat yg diberkahi TUHAN, salam sehat selalu",selamat pagi tweeps tetaplah bersyukur dalam situasi ppkm ini selamat memasuki hari jumat yang diberkahi tuhan salam sehat selalu,2,2
165,1613,@kddoxs Mendukung program pemerintah PPKM,mendukung program pemerintah ppkm,2,2
166,785,"@aritj @Dennysiregar7 @jokowi jangan main gampar lah, ditanya dulu kenapa tetep keluar, kalo karena nggak bisa makan ya dikasih makan, kalo karena untuk bayar cicilan rumah ya dibayarin ato banknya diminta jangan nagih dulu selama ppkm.",jangan main gampar lah ditanya dulu kenapa tetap keluar jika karena tidak bisa makan iya dikasih makan jika karena untuk bayar cicilan rumah iya dibayarin atau banknya diminta jangan nagih dulu selama ppkm,0,0
167,1668,"PPKM Terbukti menekan angka covid 19 namun kita harus ttp disiplin prokes agar semua segera berlalu. 

#PPKMDemiPemulihanNKRI https://t.co/a3xD5gGNCm",ppkm terbukti menekan angka covid namun kita harus tetap disiplin prokes agar semua segera berlalu,2,2
168,1825,anak lu kok malah liburan ke luar negeri saat PPKM Darurat @airlangga_hrt ? https://t.co/F10KPH6DPX,anak kamu kok bahkan liburan ke luar negeri saat ppkm darurat,0,0
169,3798,"Dengan diperpanjang nya PPKM Darurat, semoga bisa menekan lonjakan kasus Covid-19.
#PatuhProkesHargaMati https://t.co/UrTVHgYqGJ",dengan diperpanjang nya ppkm darurat semoga bisa menekan lonjakan kasus covid,2,2
170,3809,"Lebaran taun ini dan taun kemarin ya d rumah aja, ga bole keluar PPKM. 
Stay healthy. Happy ied Adha olllllll✨",lebaran tahun ini dan tahun kemarin iya rumah saja tidak boleh keluar ppkm tinggal healthy bahagia ied adha online,2,1
171,540,"@cursedkidd soalnya ppkm trs a ozon nya udh jrang kna polusi,,",soalnya ppkm terus ozon nya udah jarang kna polusi,1,0
172,3348,"sedih itu disaat ppkm gajelas dan korona tidak terkendali, Nenek sendiri meninggal tapi posisinya diluar kota 😭😭😭😭😭😭😭 ya Allah Innalillahi semoga mimi Husnul Khotimah 🤲🏻",sedih itu disaat ppkm enggak jelas dan korona tidak terkendali nenek sendiri meninggal tapi posisinya diluar kota iya allah innalillahi semoga mimi husnul khotimah,0,0
173,648,"Makanya Lockdown aja, sehingga pemerintah berkewajiban untuk memenuhi kebutuhan hidup masyarakat, kalau PPKM rasanya seperti lari dari tanggung jawab. https://t.co/tUFYEWs25P",makanya lockdown saja sehingga pemerintah berkewajiban untuk memenuhi kebutuhan hidup masyarakat kalau ppkm rasanya seperti lari dari tanggung jawab,0,0
174,1296,Ini udh ppkm hari keberapa sih? Sampe lupa gini karna keasikan dirumah. Jiakkkhhhhh,ini udah ppkm hari keberapa sih sampai lupa begini karena keasikan dirumah jiakh,2,1
175,451,"@classicmaedchen @harrykajoddy @oktalinee @tatarsundal Sebagai pedagang Street Food, gw sangat² relate dengan reply mba nya. Dr sebelum PPKM pun omzet udah merosot jauh, bahkan buat sehari² pun nombok dr duit simpenan. Dan skrg PPKM bikin makin nyesek disaat pengeluaran terus ada tp pemasukan NIHIL 🙃",sebagai pedagang street food aku sangat relate dengan reply mbak nya dari sebelum ppkm pun omzet sudah merosot jauh bahkan buat sehari pun nombok dari duit simpenan dan sekarang ppkm buat makin menyesak disaat pengeluaran terus ada tapi pemasukan nihil,0,0
176,848,"Perpanjangan PPKM Bentuk Komitmen Pemerintah Utamakan Kesehatan Rakyat 
Berjuang Lawan Pandemi
https://t.co/8iI9qyE2ux",perpanjangan ppkm bentuk komitmen pemerintah utamakan kesehatan rakyat berjuang lawan pandemi,2,2
177,250,Mari kita dukung PPKM untuk meminimalisir penyebaran Covid-19 https://t.co/PcDtrd5dn1,mari kita dukung ppkm untuk meminimalisir penyebaran covid,2,2
178,3785,"- PPKM diperpanjang ❎
- PPKM dicicil ✅",ppkm diperpanjang ppkm dicicil,1,1
179,2442,@bokusiapaaa Mau periksa tapi masih takut ke tht karna ppkm gini :(,mau periksa tapi masih takut ke tht karena ppkm begini,0,1
180,525,Lagi PPKM 🙃 https://t.co/QdL2IrlsLG,lagi ppkm,1,1
181,2189,"@Relawananies @CharlioMoerdadi PPKM ...
Pak Presidennya Kapan Menangis ... 😬",ppkm pak presidennya kapan menangis,0,0
182,1599,PPKM : plonga plongo kurang money,ppkm plonga plongo kurang money,0,1
183,2508,"Selamat pagi sobat ppkm, pura pura kangen mengewe",selamat pagi sobat ppkm pura pura kangen mengewe,1,1
184,567,bukan krn ppkm juga.. https://t.co/doh0AqCLSE,bukan karena ppkm juga,1,0
185,1281,"@MbahDinNU Aminn Yai ...

Lahir batin sehat

Dompet nya yg sakit sdh q minggu gak kerja kena PPKM... hehe...
Msh 1 minggu lagi moga bisa makan...🙏😃🙏... maaf... malah curhat.",amin yai lahir batin sehat dompet nya yang sakit sudah minggu enggak kerja kena ppkm he masih minggu lagi moga bisa makan maaf bahkan curhat,0,0
186,880,"PPKM tanpa tanggung jawab sosial yang cukup, bikin penganut konspirasi makin pede https://t.co/XvaAa5hpaa",ppkm tanpa tanggung jawab sosial yang cukup buat penganut konspirasi makin percaya diri,0,0
