raw,processed,label
"@kumparan Apakah pemerintah menerapkan UU kekarantinaan untuk menerapkan PPKM Darurat saat ini, kalau pelanggaran PPKM Darurat akan diterapkan kepada para  pelanggar.",apakah pemerintah menerapkan uu kekarantinaan untuk menerapkan ppkm darurat saat ini kalau pelanggaran ppkm darurat akan diterapkan kepada para pelanggar,1
@SatyaArdyansyah dari PSBB sampai PPKM aku always menunggu you,dari psbb sampai ppkm saya always menunggu you,1
Siap ppkm sebulan nih https://t.co/9Um5LCCnFo,siap ppkm sebulan ini,2
"PPKM Darurat Day 2... daripada gabut, mending dengerin Weekend Free bareng @yaelahbin dari jam 06.00-10.00 ^^",ppkm darurat hari daripada bosan lebih baik dengarkan weekend bebas bareng-bareng dari jam,1
Daftar Jalan di Serang Banten yang Disekat saat PPKM Darurat https://t.co/mQqqNnQjN1,daftar jalan di serang banten yang disekat saat ppkm darurat,1
"Sepi ya, gara gara PPKM? https://t.co/eEAm7hTlxf",sepi iya gara gara ppkm,1
"PPKM Darurat, Lockdown Tapi Rakyat Yang Nanggung Biayanya | PORTAL ISLAM https://t.co/ut31STSbEV",ppkm darurat lockdown tapi rakyat yang nanggung biayanya portal islam,0
PPKM : Photo Pidio Kembali Mumet,ppkm photo pidio kembali pusing,0
"Good morning, apa aktivitas pagi kamu di hari kedua ppkm?",good morning apa aktivitas pagi kamu di hari kedua ppkm,1
"/kle PPKM hari kedua sudah banyak yg menawarkan catering siap antar biar tidak keluar rumah, tapi satupun belum ada yg menawarkan cara mendapatkan uang tanpa keluar rumah.",kle ppkm hari kedua sudah banyak yang menawarkan catering siap antar supaya tidak keluar rumah tapi satupun belum ada yang menawarkan cara mendapatkan uang tanpa keluar rumah,0
Ppkm 100% masok yok,ppkm masok yuk,2
"Jangan dilepas pakai materai dng mudahnya pak.
Bawa snjta tajam itu aja udah melanggar psl 2 ayat (1) UU Drt. No. 12/1951. Mksml 10 th kurungan tuh pak. Apalagi lg ppkm gini, jelas mau bikin onar itu. https://t.co/6sMb9UWCfn",jangan dilepas pakai materai dengan mudahnya pak bawa snjta tajam itu saja sudah melanggar psl ayat uu no mksml tahun kurungan itu pak apalagi lagi ppkm begini jelas mau buat onar itu,0
@kompascom Tenang nanti ppkm,tenang nanti ppkm,1
"Day-2 PPKM :
Masak mie pake telor, saat mau niriskan malah telurnya jatuh :)",hari ppkm masak mie pakai telor saat mau niriskan bahkan telurnya jatuh,1
ada ppkm juga perasaan sama aja deh ._.,ada ppkm juga perasaan sama saja deh,0
"@detikcom Kan sudah dikasih tau kemarin, selama PPKM darurat dilarang gowes, koq ngeyel ya..",kan sudah dikasih tahu kemarin selama ppkm darurat dilarang mengayuh sepeda kok ngeyel iya,0
"Pagi² dengar kabar duka , gw harap PPKM ini ada hasilnya jd sering bnget liat atau dengar kabar duka",pagi dengar kabar duka aku harap ppkm ini ada hasilnya jadi sering banget lihat atau dengar kabar duka,2
PPKM. pisang panjang kamu mau,ppkm pisang panjang kamu mau,1
"Selamat Pagi.💕
Sedih deh sejak PPKM berlaku,Nee chan jd gk bisa beli bahan u/ berkarya lagi.Maaf jd terhalang 🙏
Mohon tunggu dgn sabar,Nee chan pasti kembali berkarya u/teman2. 
Tetap smangat dlm berkarya y u/ teman2 Vtuber.Nee chan slalu mendukung kalian.Tolg jaga kesehatan y.",selamat pagi sedih deh sejak ppkm berlaku ini chan jadi gak bisa beli bahan berkarya lagi maaf jadi terhalang mohon tunggu dengan sabar ini chan pasti kembali berkarya teman tetap semangat dalam berkarya teman vtuber ini chan selalu mendukung kalian tolg jaga kesehatan,2
kenapa males banget skincarean pas isolasi sama ppkm gini,kenapa malas banget skincarean pas isolasi sama ppkm begini,1
"Jujur gw uda ga kluar rumah mgkn 2 bulan menuju 3 bulan… uda ada plan pengen makan diluar dr 2 minggu lalu tp kehalang kerjaan, tp skrg ppkm 😭😭",jujur aku sudah tidak keluar rumah mungkin bulan menuju bulan sudah ada plan mau makan diluar dari minggu lalu tapi kehalang pekerjaan tapi sekarang ppkm,0
@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU,saya patuh ppkm demi indonesia sehat dan maju,2
@jiyeseung Next week?? Mumping lagi ppkm banyak yg wfh hahaha,lanjut wig mumping lagi ppkm banyak yang wfh hahaha,1
"iisip ppkm juga kek libur aja gitu gausa daring daringan, cape gua pusing mana tugas bikin vidio mulu, mana ngambil stockshootnya ribet sono sini di sekat, ga dikerjain rata rata tugas uas. 
udah smt 6 baru mikir ""apa gua salah ngambil jurusan ya?"" auah mau cemilin cet tembok aja",iisip ppkm juga kayak libur saja begitu enggak usah online daringan lelah aku pusing mana tugas buat vidio terus mana mengambil stockshootnya ribet sono sini di sekat tidak dikerjain rata rata tugas uas sudah semester baru mikir apa aku salah mengambil jurusan iya auah mau cemilin cet tembok saja,0
"@kegblgnunfaedh YAAAAH BEGO

YG DILIAT CUMAN DAERAH SEGITIGA EMAS DOANG. MELIPIR GIH KE JATINEGARA, CIPINANG, KP. MELAYU, KP. RAMBUTAN, KRAMAT JATI, CAKUNG, PENGGILINGAN, UJUNG MENTENG, ANGKE, TAMBORA, SAMA PRIOK. 

GA SESEPI ITU WEEH, MASIH BANYAK YG BERKELIARAN, KERUMUNAN, BODO AMAT SAMA PPKM",ya bodoh yang dilihat hanya daerah segitiga emas doang melipir gih ke jatinegara cipinang kp melayu kp rambutan kramat jati cakung penggilingan akhirnya menteng angke tambora sama priok tidak sesepi itu weeh masih banyak yang berkeliaran kerumunan bodo amat sama ppkm,0
"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU

Lawannya benar adalah Salah, 
Jd kalo melawan yg benar sdh pasti akan Salah. 
Yuk kita patuhi PPKM dan jaga ketat prokes, minimal demi keluarga tercinta.
Hilangkan ego dan hasrat tak penting.
Keselamatan keluarga dan negara yg utama https://t.co/VrX6r5rytA",saya patuh ppkm demi indonesia sehat dan maju lawannya benar adalah salah jadi jika melawan yang benar sudah pasti akan salah yuk kita patuhi ppkm dan jaga ketat prokes minimal demi keluarga tercinta hilangkan ego dan hasrat tidak penting keselamatan keluarga dan negara yang utama,2
"@radenrauf Malam minggu suram, udah sendiri malah PPKM lagi",malam minggu suram sudah sendiri bahkan ppkm lagi,0
"Tadinya mau beli barang di toko online, baru ingat ppkm darurat kayaknya bakal ngaruh ke pengiriman barang.",tadinya mau beli barang di toko onlen baru ingat ppkm darurat sepertinya bakal berpengaruh ke pengiriman barang,0
"PPKM di kota Depok 

Depok dilockdwon
Akses keluar masuk Depok ditutup 
Terjadi penyekatan disejumlah titik jalan yg menghubungkan Depok dgn wilayah sekitarnya 

*Video semalem https://t.co/m4fzDYsIsN",ppkm di kota depok depok dilockdwon akses keluar masuk depok ditutup terjadi penyekatan disejumlah titik jalan yang menghubungkan depok dengan wilayah sekitarnya video semalem,1
"@e100ss min tolong info klo sim saya mati tgl 6 juli 2021, apakah btul dapet dispensasi perpanjangan di tgl 21 juli 2021 yaitu setelah PPKM darurat?? Suwunn",min tolong informasi kalau sim saya mati tanggal juli apakah betul dapat dispensasi perpanjangan di tanggal juli yaitu setelah ppkm darurat suwunn,1
"Persis Jabar: Perketat Prokes, Masjid tak perlu ditutup selama PPKM Darurat

https://t.co/wi9QiTxDG0",persis jabar perketat prokes masjid tidak perlu ditutup selama ppkm darurat,1
@eskrimvanillla ppkm lhoooo,ppkm lho,1
mau ppkm atau gk ku tetap ldr:),mau ppkm atau gak ku tetap hubungan jarak jauh,1
"@Neng_Anyar Tetapkan prokes? Masyarakat nya yg tetapkan prokes.. pemerintah kan sudah suruh, masyarakat melanggar, makanya jadi ada ppkm. Be smart buuk",tetapkan prokes masyarakat nya yang tetapkan prokes pemerintah kan sudah suruh masyarakat melanggar makanya jadi ada ppkm be smabuuk,1
Habis PPKM DARURAT apa lagi ya ?,habis ppkm darurat apa lagi iya,1
"Menjelang UTS = PSBB 
Menjelang UAS = PPKM",menjelang uts psbb menjelang uas ppkm,1
Ppkm yg bikin w gendut,ppkm yang buat gendut,1
"@HeyBudie PPKM
Pengen Peluk Kamu Mas :)",ppkm mau peluk kamu mas,1
"Pelanggar ppkm cuma penjara
Pelanggar sariat neraka",pelanggar ppkm cuma penjara pelanggar sariat neraka,0
"@Kita_AMLTF Ayo teman teman jaga prokes dan tetap sehat 🙏

@BiemLu613k
@Klungsu01 

AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU 🇮🇩",ayo teman teman jaga prokes dan tetap sehat saya patuh ppkm demi indonesia sehat dan maju,2
"@Kita_AMLTF AKU PATUHI PPKM DEMI INDONESIA SEHAT DAN MAJU.

Ayokkk everyone patuhi prokes dan taati anjuran pemerintah demi kebaikan &amp; demi menyelamatkan nyawa, bukan hanya diri sendiri tapi untuk kita semuaa!
MAU GAK MAU HARUS MAUU YAPP",saya patuhi ppkm demi indonesia sehat dan maju ayo everyone patuhi prokes dan taati anjuran pemerintah demi kebaikan amp demi menyelamatkan nyawa bukan hanya diri sendiri tapi untuk kita semuaa mau enggak mau harus mau ya,2
@rainbowmenfess Lagi ppkm nder,lagi ppkm brother,1
"Gak usah marah masjid ditutup sementara saat PPKM Darurat.

Justru ini kesempatan menjadikan rumah kita sbg “masjid”. 

Adzan di rumah masing2. Jamaah-an di rumah dg kelg. Wirid - ngaji di rumah. Barokah rumah kita menjadi “masjid” untuk keluarga kita. 

Menggetarkan 
🙏😍",enggak perlu marah masjid ditutup sementara saat ppkm darurat justru ini kesempatan menjadikan rumah kita sebagai masjid adzan di rumah masing jamaah an di rumah dengan kelg wirid mengaji di rumah barokah rumah kita menjadi masjid untuk keluarga kita menggetarkan,2
"Kebetulan juga memang lagi gak boleh sepedahan karena ppkm, brake pad habis dan nyarinya susah banget!! harganya udah kaya kanvas rem mobil pula https://t.co/RKIWgteLfk",kebetulan juga memang lagi enggak boleh sepedahan karena ppkm brake pad habis dan nyarinya susah banget harganya sudah kayak kanvas rem mobil pula,1
Selamat pagi ... mari nikmati akhir pekan dan PPKM dengan berkumpul bersama keluarga. Tetap sehat dan semangat.,selamat pagi mari nikmati akhir pekan dan ppkm dengan berkumpul bersama keluarga tetap sehat dan semangat,2
gmna PPKM di dps? mau ke kos nih~,gimana ppkm di dps mau ke kos ini,1
Forkopimda Jawa Timur juga menggelar rapat tadi malam untuk menindaklanjuti penerapan PPKM darurat.,forkopimda jawa timur juga menggelar rapat tadi malam untuk menindaklanjuti penerapan ppkm darurat,1
@tukangciloq PPKM = PEPEK KM MAMBU,ppkm pepek kamu mambu,1
"Pukul 20:53 tadi malam, jalan arah kota Yogyakarta di tutup, 
~ Konsisten PPKM ~ https://t.co/hyxDTezagR
|@merapi_uncover",pukul tadi malam jalan arah kota yogyakarta di tutup konsisten ppkm,2
@Tha_mieee Ga kenal ppkm darurat ya paskeb mah 😅,tidak kenal ppkm darurat iya paskeb mah,0
lagi ppkm cara ngedate nya gimana?:'),lagi ppkm cara ngedate nya bagaimana,1
@pepi_miaw Gue cuma bisa berdoa semoga habis tgl 20 itu gada peningkatan ppkm lagi . Aamiin 🤲,aku cuma bisa berdoa semoga habis tanggal itu tidak ada peningkatan ppkm lagi amin,1
Allah menciptakanmu tidak ujug2 kamu bejudul tergletak di pinggir jalan..tapi semua ada wasait lewat Proses dlm rahim Mbokmu...semua perlu lantaran Hayooo bareng2 ikut mensukseskan anjuran Pemerintah utk mentaati Anjuran pemerintah dg taat PPKM biar negara segera kluar dr Covid,allah menciptakanmu tidak ujug kamu bejudul tergletak di pinggir jalan tapi semua ada wasait lewat proses dalam rahim mbokmu semua perlu lantaran hayo bareng-bareng ikut mensukseskan anjuran pemerintah untuk mentaati anjuran pemerintah dengan taat ppkm supaya negara segera keluar dari covid,2
"°°
Pasal 14 UU No 4 Tahun 1984 Tentang Wabah Penyakit Menular.
Itu ⬆️ buat pejabat di RI yang tidak mendukung PPKM darurat.
.
.
.

https://t.co/JAoE0dZSEw",pasal uu no tahun tentang wabah penyakit menular itu buat pejabat di ri yang tidak mendukung ppkm darurat,0
"@_AnakKolong @DivHumas_Polri @mohmahfudmd Buktikan ketegasannya dalam penegakan PPKM Darurat, jangan pandang jenggot.",buktikan ketegasannya dalam penegakan ppkm darurat jangan pandang jenggot,0
"Hihihi gegara wilayahnya masuk PPKM darurat, pintu portal masuk keluar kos ditutup hari ini 🤭 untungnya sih aku hobby rebahan. cuma ya lagi ada perlu keluar kali ini ga jadi keluar deh",hihihi gara-gara wilayahnya masuk ppkm darurat pintu portal masuk keluar kos ditutup hari ini untungnya sih saya hobby rebahan cuma iya lagi ada perlu keluar kali ini tidak jadi keluar deh,1
Let's have our own ppkm. Pelan pelan kamu masukinnya 🥺🥺🥺🥺,let have our own ppkm pelan pelan kamu masukinnya,1
Salut sama yg masih bernyali kondangan di gedung pas PPKM. 😂👏,salut sama yang masih bernyali kondangan di gedung pas ppkm,1
Selama karantina wilayah apalagi PPKM darurat semua kebutuhan pokok yg mendasar rakyat jg hewan ternak ditanggung pempus dibantu oleh Pemda setempat....enak dong nih....🤭,selama karantina wilayah apalagi ppkm darurat semua kebutuhan pokok yang mendasar rakyat juga hewan ternak ditanggung pempus dibantu oleh pemerintah daerah setempat enak dong ini,1
@Kita_AMLTF Aku tuh ppkm demi Indonesia sehat dan maju,saya itu ppkm demi indonesia sehat dan maju,2
@sotobakar_ disana ga ppkm?,disana tidak ppkm,1
"@enosena @MyRepublicID Kayanya jaringan TV mereka ada masalah sama leasing network deh. Sampeyan baru seminggu, saya sih udah 3 minggu dicuekin.
Gue minta kompensasi dianggap sepi. Jaman PPKM begini malah bikin makin stress aja.",kayaknya jaringan tv mereka ada masalah sama leasing network deh sampeyan baru seminggu saya sih sudah minggu dicuekin aku meminta kompensasi dianggap sepi jaman ppkm begini bahkan buat makin stre saja,0
"PECAT AJA TUH KEPALA DAERAH - KEPALA DAERAH YG NGGA KOMPAK SAMA KEBIJAKAN PUSAT |

Keberhasilan pelaksanaan PPKM Darurat sangat ditentukan oleh kepala daerah sbg pemegang otoritas pembuat kebijakan dlm pengendalikan pandemi di daerah masing2.

@kemenkomarves @kemendagri https://t.co/9ev8DldyZW",pecat saja itu kepala daerah kepala daerah yang tidak kompak sama kebijakan pusat keberhasilan pelaksanaan ppkm darurat sangat ditentukan oleh kepala daerah sebagai pemegang otoritas pembuat kebijakan dalam pengendalikan pandemi di daerah masing,0
@iiikyyy__ wkwkwwk ga ppkm kh,wkwkwwk tidak ppkm kah,1
PPKM alias pengen punya kamu mas🤢 https://t.co/SY9miszSqa,ppkm alias mau punya kamu mas,1
BATINKU MERONTA INGIN BERKELANA KE JALAN! PENGEN LARI ANJIR TAPI HARUS TAHAN GAK BOLEH EGOIS DI MASA PPKM INI 😭,batinku meronta ingin berkelana ke jalan mau lari   tapi harus tahan enggak boleh egois di masa ppkm ini,2
Liat berita Jawa Bali lagi pada PPKM kecuali Depok.,lihat berita jawa bali lagi pada ppkm kecuali depok,0
"Pertimbangan Bali masuk level 3 PPKM darurat adalah status kabupaten dan kota di sini yang masih dalam zona oranye, kecuali Tabanan dan Karangasem ya",pertimbangan bali masuk level ppkm darurat adalah status kabupaten dan kota di sini yang masih dalam zona oranye kecuali tabanan dan karangasem iya,1
"Smlm liat jalanan rame bgt, trs gue speechless liat bnyk orang tdk bermasker. Lg jalan2 naik motor sambil ketawa2. Sedangkan gue? lg panik sm suami nyari DSA jm6 sore ditambah PPKM margonda ditutup. Akhirnya?puter balik kermh.",smlm lihat jalanan ramai banget terus aku speechle lihat banyak orang tidak bermasker lagi jalan naik motor sambil ketawa sedangkan aku lagi panik sama suami mencari dsa jm sore ditambah ppkm margonda ditutup akhirnya puter balik kermh,0
"PPKM hari ke-2 jalanan lengang. Sepi tenan.. 

#dasareisihesuk 🤭

#ppkm #mikro #ppkmmikro #jawabali #covid_19 https://t.co/XvAqeL9weU",ppkm hari ke jalanan lengang sepi tenan,1
Kata sepeda road bike di masa PPKM: https://t.co/RwG0AKsHKH,kata sepeda road bike di masa ppkm,1
"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU.
Yuk ikutan kawan2 semuanya
@LikaMamik @yuli_chudhori @susiloahmadi1 !",saya patuh ppkm demi indonesia sehat dan maju yuk ikutan kawan semuanya,2
"@Polyglot7777 @tvOneNews Orang yg ngotot masukan TKA, menko semua menteri, gagal tangani pandemi malah ditunjuk kepalai PPKM.. Yg nunjuk bodoh sekali..",orang yang ngotot masukan tka menko semua menteri gagal tangani pandemi bahkan ditunjuk kepalai ppkm yang nunjuk bodoh sekali,0
@gabutproduktif @mrsmes Oalahh susah yaa?? Di RS susah jg?? Lg ppkm jg kan gabisa kemana2,oalahh susah ya di rs susah juga lagi ppkm juga kan tidak bisa kemana,0
"Buat Sunday menjadi happy. La gmn? PPKM buat quality time sm pasangan, me time ataupun ngeloni anak time dan masak special time 😁",buat sunday menjadi bahagia lah gimana ppkm buat quality time sama pasangan me time ataupun ngeloni anak time dan masak special time,2
"PPKM (Pemberlakuan Pembatasan Kegiatan Masyarakat). 
Jawa-Bali ? Saja

Khusus wilayah Sunda mah bebas.
wkwkK 👏👏
 ""Kotok bongkok kumorolong, kacingcalang kumarantang"". 

#PPKMDarurat #ppkm https://t.co/6pDE8Z4Z8H",ppkm pemberlakuan pembatasan kegiatan masyarakat jawa bali saja khusus wilayah sunda mah bebas wkwkk kotok bongkok kumorolong kacingcalang kumarantang,1
"Selamat PAGI
Jangan Lupa PATUHI PROKES &amp; TAAT PPKM Sob..INDONESIA HARUS SEHAT 🌹🇮🇩❤️",selamat pagi jangan lupa patuhi prokes amp taat ppkm sob indonesia harus sehat,2
"Untung deket pantai, tp lagi ppkm sial https://t.co/Lfn57hIu5N",untung dekat pantai tapi lagi ppkm sial,0
"Jangan takut ga punya uang, karena selama PPKM kita ga perlu makan 😂",jangan takut tidak punya uang karena selama ppkm kita tidak perlu makan,0
ppkm semoga covid bisa cepet ilang amin,ppkm semoga covid bisa cepat hilang amin,2
"PPKM Langkah Tepat
MUI Sebut Langkah Pemerintah Sudah Tepat Terapkan PPKM Darurat
https://t.co/ahn3qltxGi",ppkm langkah tepat mui sebut langkah pemerintah sudah tepat terapkan ppkm darurat,2
"Gowes Virtual hari ini diundur karena ada PPKM darurat, mancal minggu pagi ini solo ride blusukan sawah dan kampung aja. Tetap berolahraga demi imun dan vitalitas 🚵",mengayuh sepeda virtual hari ini diundur karena ada ppkm darurat mancal minggu pagi ini solo ride blusukan sawah dan kampung saja tetap berolahraga demi imun dan vitalitas,2
Pemberlakuan PPKM mikro di nilai efektif tangani Corona. PPKM Langkah Tepat https://t.co/ljuEoTPHH7,pemberlakuan ppkm mikro di nilai efektif tangani corona ppkm langkah tepat,2
RESMI DITUNDA karena PPKM 🤦🏻‍♂️,resmi ditunda karena ppkm,0
"apa itu ppkm darurat?
tadi lewat pasar masyaallah manusianya 2x lipat dari biasanya

kan 50% harusnya....",apa itu ppkm darurat tadi lewat pasar masyaallah manusianya lipat dari biasanya kan harusnya,0
"PPKM BUKAN BERARTI PEMERINTAH LEPAS TANGGUNGJAWAB!

Dr. Muhammad Taufiq S.H., M.H.
Presiden Asosiasi Ahli Pidana Indonesia (AAPI) https://t.co/PdFNZgVOuc",ppkm bukan berarti pemerintah lepas tanggungjawab dari muhammad taufiq presiden asosiasi ahli pidana indonesia aapi,0
"PSBB: 
Pembatasan Sosial Sersekala Besar
PPKM:
Pemberlakuan Pembatasan Kegiatan Masyarakat
Selamat menikmati aturan baru dari
Pemerintah 😁🤭",psbb pembatasan sosial sersekala besar ppkm pemberlakuan pembatasan kegiatan masyarakat selamat menikmati aturan baru dari pemerintah,1
