,raw,processed,label
122,ppkm jgn diperpanjang kasian sodaraku nnti gjd nikah,diperpanjang kasihan sodaraku gjd nikah,0
123,"PPKM hari berapa level?

~avika: ""Ratusan""",hari level avika ratusan,1
124,"PPKM DARURAT ancaman sebagai sumber masalah baru di negeri ini.
Apalagi jika masyarakat tetap saja sebagai obyek kesalahan oleh sudut pandang pemerintah.

@jokowi https://t.co/uIlV9O7UDa",darurat ancaman sumber masalah baru negeri masyarakat tetap obyek kesalahan sudut pandang pemerintah,0
125,"@penambahimun akhir"" ini capek, semua complicated, gatau nyelesainnya darimana. mau cerita ke orang, juga paling dapet sabar doang. pengen dipeluk, trs nangis sejadi"" nya. capek. ditambah lagi ppkm. stress di rumah. dan setiap ada masalah, selalu lari. selalu ngalihin sama hal yg ngebuat-",akhir cape complicated enggak tau nyelesainnya darimana cerita orang sabar doang dipeluk terus menangis sejadi nya cape ditambah stre rumah masalah lari ngalihin ngebuat,0
126,Ppkm kali ini benar benar membuat emosi jiwa 🤬,kali benar benar membuat emosi jiwa,0
127,Demi kebaikan kita semua. PPKM Rakyat sehat https://t.co/JV9yBa8o3b,kebaikan rakyat sehat,2
128,"PPKM, Pernah Peduli Kemudian Muak",peduli muak,1
129,gw bosen bgd ppkm,bosan banget,0
130,"@okvaann ih ko wkwk, alhamdulillah masi ppkm ka n hbu?",ih wkwk alhamdulillah kakak hbu,2
131,"@CommuterLine @Silfi17936162 Baik,min. Terima kasih atas himbauannya. Semoga kalaupun ppkm masih diperpanjang, naik krl jg bisa dgn menunjukkan kartu vaksin, seperti TJ 🙏✨",baik min terima kasih atas himbauannya semoga diperpanjang naik krl menunjukkan kartu vaksin tj,1
132,@lilprincess09_ mau gimna lagi kak. ppkm pemasukan gak ada pengeluaran banyak . ya gratis gratis aja kak,gimana kak pemasukan pengeluaran iya gratis gratis kak,0
133,"Allahu Akbar...Allahu Akbar....yuk kita Sholad Ied di rumah saja bersama keluarga. Kita saling jaga diri &amp; lingkungan kita semua dr serangan virus Corona varian Delta. Patuhi Prokes 6M saat PPKM Darurat, bagi yg belum vaksin, bersegeralah #EidAlAdha #IdulAdha2021 #IdulAdha1442H https://t.co/htX3xWhNuk",allahu akbar allahu akbar yuk sholad ied rumah keluarga jaga amp lingkungan serangan virus corona varian delta patuhi prokes darurat vaksin bersegeralah,2
134,@Karena_Anu Harussss biar PPKM berjaln aman wkkksss,berjaln aman wks,2
135,ppkm artinya pelan pelan ku mencintaimu https://t.co/Ppi4KsWAGU,artinya pelan pelan ku mencintaimu,1
136,"Wah manfaatin waktu luang selama PPKM buat berkarya yuk... ikut Lomba Penulisan Cerpen BPJS Kesehatan ajah guysss

https://t.co/IA7vKKb8bX

 #BPJSKesehatan
#BPJSMelayani #GotongRoyongSemuaTertolong #JKNHadirUntukRakyat https://t.co/1b4dFjcm0p",manfaatin waktu luang berkarya yuk ikut lomba penulisan cerpen bpjs kesehatan teman-teman,2
137,"@Unsoedfess1963 Sama, malah waktu ppkm ini kampusku ga nerima bimbingan (dosennya kudu offline ga nerima online) jadinya nunggu tgl 20:(",waktu kampusku menerima bimbingan dosennya oflen menerima onlen jadinya menunggu tanggal,1
138,yey PPKM hari terakhir,yey hari terakhir,1
139,PPKM diperpanjang lagi ya...?,diperpanjang iya,1
140,"Denger"" PPKM di perpanjang lagi? Sampe kapan?",dengar perpanjang,1
141,"Aliansi pedagang Bandung: BUNUH KAMI SEKALIANNPAK KALO ADA PPKM JILID 2 😭😭😭
https://t.co/UZlNoP4Ynr https://t.co/PUf8UgxIIp",aliansi pedagang bandung bunuh sekaliannpak jilid,0
142,"Saya setuju menegakan ppkm dg baik tp kalian para satpol pp juga baca aturan yg dterapkan di daerah kalian jam brp dberlakukan jangan semena mena bgini!

Gunakan cara cara yg beradab krn yg kalian lakukan pada pemilik usaha ini bukan lg cara manusiawi! https://t.co/og5HgzsWYd",setuju menegakan baik satpol pulang pergi baca aturan dterapkan daerah jam dberlakukan semena mena gunakan cara cara beradab lakukan pemilik usaha cara manusiawi,1
143,"Pagi

Ingat PPKM...jalankan",pagi ingat jalankan,2
144,"@FaU31863657 @kompascom Kita di Sumatera ga separah kasus di Jawa yg RS2 nya hrs buat RS Darurat, Ruangan penuh, Oksigen susah didapat, sakit susah berobat. Vaksin dan prokes,spy kasus covid19 menurun,PPKM cepat dilonggarkan dan kita beraktivitas seperti biasa https://t.co/uvZ281pfOO",sumatera separah kasus jawa rs nya rs darurat ruangan penuh oksigen susah didapat sakit susah berobat vaksin prokes kasus covid menurun cepat dilonggarkan beraktivitas,1
145,"ppkm 6 minggu? kita olahraga kali ye, biar glow ap",minggu olahraga kali ye glow,1
146,"Aku suka ppkm di pagi hari
Pink
Pink
KaMu",suka pagi hari pink pink,1
147,"@txtdrpemerintah gpp minta maaf pake teks atau engga, tpi ya jangan batu heiii pak luhuuutt... nyawa orng lain yg kena dampak selama PPKM gk bsa balik lagi pakk.. makanya jgn apa apa srabat srebet kebijakanmu, masa lbh pinter orng biasa dripada menteri. cabut aja pak dagang cilok",tidak apa-apa meminta maaf pakai teks iya batu hei pak luhutt nyawa orang kena dampak gak balik pakk srabat srebet kebijakanmu masa pintar orang dari pada menteri pergi pak dagang cilok,0
148,"@mycrowaft sar, aku pernah stuck 2 bulan juga. tapi pas ppkm ini bisa turun lagi. jangan stress dan sedi dulu. mari berjuang bersama. https://t.co/4kqdQj24Iz",sar stuck bulan pas turun stre sedi mari berjuang,2
149,@geloraco Ini udah benar memberikan bansos pd masy kecil yg terdampak pademi krn mrk berusaha di tengah masy ppkm darurat jg gak akan signifikan kec mrk bs jualan online krn masy jg enggan keluar rumah kl gak benrr2 perlu sampai kondisi normal,benar memberikan bansos masyarakat terdampak pademi berusaha tengah masyarakat darurat signifikan kecamatan jualan onlen masyarakat enggan keluar rumah kalo benrr perlu kondisi normal,2
150,"PPKM Level 1-4
Dalam pikiran ku ""iki status gunung merapi po piye?""",level pikiran ku iki status gunung merapi po piye,1
151,"bisa""nya mimpi aku sama soobin makan lesehan pinggir jalan
trs dikejar polisi gara"" lgi ppkm",nya mimpi soobin makan lesehan pinggir jalan terus dikejar polisi gara,0
152,"Kasus Covid-19 Terus Meningkat, DGB UGM Ungkap Pentingnya Gotong Royong Atasi Pandemi

Sebetulnya PPKM itu tidak diperlukan jika masyarakat secara sadar membatasi pergerakan untuk mengurangi penyebaran virus. 

#TolakDemoPerparahPandemi
https://t.co/HXKZqEzbqf",kasus covid terus meningkat dgb ugm ungkap pentingnya gotong royong atasi pandemi diperlukan masyarakat secara sadar membatasi pergerakan untuk mengurangi penyebaran virus,2
153,"ini baru contoh yg baik sekaligus memberikan solusi dlm menerapkan PPKM Darurat ala Jokowi..
utk petugas dilapangan jika kehabisan duit, minta ama @mohmahfudmd @jokowi @AliNgabalin1 @DPR_RI @setkabgoid tim KSP, inshaAllah gaji mereka siap disumbangkan selama wabah ini belum kelar https://t.co/rZGVX6IVOc",baru contoh baik memberikan solusi menerapkan darurat ala jokowi untuk petugas dilapangan kehabisan duit meminta tim ksp inshaallah gaji siap disumbangkan wabah kelar,2
154,@syapasyapaaa Kelar ppkm haha,kelar tertawa,1
155,@kh_notodiputro Buzzerp gagal membendung ppkm,buzzerp gagal membendung,0
156,"Ya Allah rasanya nyesel beut gabisa ikut sholat ied. Ketiduran dan emang mau ppkm aja dirumah 😭

#EidAlAdha",iya allah rasanya menyesal banget tidak bisa ikut sholat ied ketiduran dirumah,0
157,"@LadyRoyco Saya cuma pengen nonton olimpiade Tokyo, udah itu aja. Gabut, banyak uang, PPKM level 4 gak ada cabe nya.",menonton olimpiade tokyo bosan uang level cabe nya,0
158,"ya dari kmaren masa ppkm emng banyak bet nyari jalan baru yg bisa gw lewati di jakarta, dan kek banyak juga bangunan klasik yg baru gw liat",iya kemarin masa benar mencari jalan baru lewati jakarta kayak bangunan klasik baru lihat,1
159,Thanks to brother... Makasih sudah mendukung semua jalan ninja q .  Meski PPKM tetep Gas.... https://t.co/UUqH7jv0GZ,terima kasih tryout brother terima kasih mendukung jalan ninja tetap gas,2
160,"@sundayflawless Hbd pacarnya nopik, doaku ppkm kelar corona kelar biar kalian ldrnya nggak ngenes2 bgt😘",hbd pacarnya nopik doaku kelar corona kelar ldrnya ngenes banget,1
161,"Penerapan PPKM level 4 tentunya sudah melalui banyak pertimbangan. Sukses kan !!

#RedamPandemiJagaNKRI https://t.co/BbIsu6Ut3C",penerapan level pertimbangan sukses,2
162,"@geloraco mereka ditunggangi kepentingan keluarganya. 
anak istrinya butuh nafkah utk memenuhi kebutuhan hidup. PSBB/PPKM dan apapun namanya hanya menyusahkan rakyat kecil. dan hanya memuaskan sekelompok orang yg hidupnya sdh nyaman.",ditunggangi kepentingan keluarganya anak istrinya butuh nafkah untuk memenuhi kebutuhan hidup psbb apapun namanya menyusahkan rakyat memuaskan sekelompok orang hidupnya nyaman,0
163,"Ayo
#TetapProkesJanganKendor
Sekarang jadikan protokol kesehatan menjadi hal yang wajib dilakukan dalam beraktifitas sehari hari khususnya saat ini dalam pemberlakuan PPKM level 4 https://t.co/MeWsnSQRrs",ayo jadikan protokol kesehatan menjadi wajib dilakukan beraktifitas sehari hari pemberlakuan level,2
164,PPKM : PELAN PELAN KITA MISKIN,pelan pelan miskin,0
165,@VICE_ID Khawatir karna takut ppkm diperpanjang.,khawatir takut diperpanjang,0
166,"SEHUBUNGAN DENGAN PELONGGARAN PPKM DI MALL...
SAYA MENGUSULKAN UNTUK DI BUKA SENTRA VAKSINASI MASSAL WARGA NKRI ( TIDAK BERLAKU DOMISILI ) DAN TANPA TEST PCR ATAU ANTIGEN TEST...
STRATEGI UNTUK MEMPERLEBAR NKRI HERD COMMUNITY VAKSINASINYA @satgascovid19id @jokowi @KemenkesRI dkk",sehubungan pelonggaran mall mengusulkan untuk buka sentra vaksinasi al warga nkri berlaku domisili test pcr antigen test strategi untuk memperlebar nkri herd community vaksinasinya dan kawan-kawan,2
167,@bangZhack86 Cm nentuin PPKM perpanjang apa tidak aja BINGUNG..rezim apaan ini? Klo pandemi ini yg jadi komandan adl ilmuwan di bidang kesehatan..bukan opung..saya rasa hemat nyawa hemat biaya..hancur dech semua..hancur ditangan org2 yg TIDAK CAKAP..negeriku menangis,menentukan perpanjang bingung rezim pandemi jadi komandan ilmuwan bidang kesehatan opung rasa hemat nyawa hemat biaya hancur deh hancur ditangan orang cakap negeriku menangis,0
168,"Tumben amat pagi2 dpt tempat duduk 
I luv ppkm ❤😂",tumben pagi tempat duduk luv,2
169,"Begitu banyak peristiwa terjadi kemarin.

Atlet Indonesia meraih emas dan perunggu di Oimpiade.
Presiden mengungumkan PPKM diperpanjang.

Satu sisi, masih banyak yang terus berjuang demi bertahan hidup ditengah kondisi sulit. https://t.co/WkkHQ2vm3M",peristiwa terjadi kemarin atlet indonesia meraih emas perunggu oimpiade presiden mengungumkan diperpanjang satu sisi terus berjuang bertahan hidup ditengah kondisi sulit,1
170,"Kebanyakan orang cuma pengen PPKM selesai, bukan pandemi yang selesai.

Terus, cara nyelesein pandemi? Ya PPKM salah satunya",kebanyakan orang selesai pandemi selesai terus cara nyelesein pandemi iya salah satunya,2
171,"Berlaku Besok, Ini Aturan Perjalanan Darat Kemenhub saat PPKM Darurat
Klik untuk baca: https://t.co/anSCkkTRNR",berlaku besok aturan perjalanan darat kemenhub darurat klik untuk baca,1
172,"bosen ah di rumah mulu, ppkm ayo cepetan selesaiii!! https://t.co/0BgHGanrYD",bosan ah rumah terus ayo cepatan selesai,0
173,🤔 Miris ya.. Dampak PPKM=PelanPelanKaryawanMati😔 https://t.co/yJXPkUdTve,miris iya dampak pelanpelankaryawanmati,0
174,Khofifah sampai berpesan juga pada masyarakat yang tak memiliki kepentingan untuk senantiasa di rumah saja selama PPKM Darurat,khofifah berpesan masyarakat memiliki kepentingan untuk senantiasa rumah darurat,1
175,"JB ppkm belanja dari rumah yu 
Shopee : dagangmusiman https://t.co/hwc5LRCEvT",jb belanja rumah yuk shopee dagangmusiman,1
176,"DISKUSI PUSTAKA DJ CHANNEL
*********
Di tengah pandemi Corona yang belum jelas kapan berakhir, sementara kekecewaan masyarakat terhadap pemerintah semakin meningkat akibat penanganan Pandemi yang tidak jelas. Di tambah lagi beban ekonomi masyarakat akibat kebijakan PPKM semaki https://t.co/9iRxPH4xH4",diskusi pustaka dj channel tengah pandemi corona jelas berakhir kekecewaan masyarakat pemerintah meningkat akibat penanganan pandemi jelas tambah beban ekonomi masyarakat akibat kebijakan semaki,0
177,"#TetapWaspadaCovidMasihAda

Perpanjangan PPKM demi pecegahan penularan Kovid19. https://t.co/hMCNwXnPsX",perpanjangan pecegahan penularan kovid,2
178,"@farhanlontong Kalo memang terpaksa keluar, taat prokes aja sih. Tpi emg toko nya buka pas ppkm gni ?",terpaksa keluar taat prokes sih toko nya buka pas,2
179,"Bersandar pada truk Yon Arhanud yang lagi ""berjaga"" PPKM level 1-4 https://t.co/G0fwJE2UhL",bersandar truk yon arhanud berjaga level,1
180,"Kemarin beritanya gembar-gembor heboh Makassar per 26 Juli - 8 Agustus PPKM Level 4. Ehhh tp nyatanya hingga tengah malam tadi sampai sekarang pagi ini nda ada Surat Resminya. Wkwkwk
Ini yang bikin saya hopeless sama Pemerintah sekarang.
TERSERAH DEH.",kemarin beritanya gembar gembor heboh ar juli agustus level eh nyatanya tengah malam pagi surat resminya wkwkwk hopele pemerintah terserah deh,0
181,@bareksacom Semoga aja ppkm berakhir bisa stabil lagi,semoga berakhir stabil,1
182,Kalian PPKM darurat gini  ngirim ke luar kota giaman? kurirnya disuruh puter balik? @JNECare @sicepat_ekspres,darurat mengirim luar kota giaman kurirnya disuruh puter balik,1
183,"@vinnapplewhite @semestasains Wkwkwkwk....sabar 😂😂😂
Kita cari jawaban nya bersama² mumpung PPKM diperpanjang.",wkwkwkwk sabar cari jawaban nya diperpanjang,1
184,"@aulmaulidiana @kredivo SETELAH PPKM SELESAI AKU MAU BELAJAR SAMA MAIN BARENG TEMEN 
.
.
@kredivo",selesai belajar main bareng-bareng teman,1
185,"@infomalang info, tempat wisata yg buka selama ppkm lvl 4 ini dmn ya gaes?",informasi tempat wisata buka lvl dimana iya guys,1
186,@bareksacom PPKM yang telah diterapkan mampu mengatasi kasus harian pandemi. Semoga ini menjadi harapan agar perekonomian normal kembali.,diterapkan mengatasi kasus harian pandemi semoga menjadi harapan perekonomian normal kembali,2
187,Menaker bersinergi dukung PPKM darurat yang telah diresmikan pemerintah Jokowi. https://t.co/rTh2MJytUl,menaker bersinergi dukung darurat diresmikan pemerintah jokowi,2
188,"Utk mencegah infeksi Covid-19 semakin meluas, Pemerintah menetapkan PPKM darurat di 15 daerah di luar Jawa Bali yg akan berlaku mulai 12 Juli 2021.
Apa yg harus diperhatikan agar penerapannya berlangsung efektif?

[TALK] Pakar Epidemiologi Univ. Hasanuddin, Prof Ridwan Amiruddin https://t.co/UsZGRQI93Z",untuk mencegah infeksi covid meluas pemerintah menetapkan darurat daerah luar jawa bali berlaku mulai juli diperhatikan penerapannya berlangsung efektif talk pakar epidemiologi universitas hasanuddin prof ridwan amiruddin,1
189,"Kebijakan pemerintah dengan memberlakukan PPKM Darurat merupakan upaya untuk menekan penularan, pastinya berdampak pada masyarakat, Memang benar pemerintah jg memberi bansos. 
Yuk mari #SalingBerbagiDimasaPandemi https://t.co/28EzWCqNXl",kebijakan pemerintah memberlakukan darurat upaya untuk menekan penularan pastinya berdampak masyarakat benar pemerintah memberi bansos yuk mari,2
190,"@VIVAcoid Coba tuntutan epidemiolog ini dilengkapi, dengan tuntutan agar pemerintah menjamin kehidupan orang-orang yang terdampak PPKM Darurat, jangan cover one-side.",coba tuntutan epidemiolog dilengkapi tuntutan pemerintah menjamin kehidupan orang orang terdampak darurat cover one side,0
191,"Yang angkut barang dagangan, ngancurin lapak alasan razia PPKM itu gak punya rasa kemanusiaan...",angkut barang dagangan ngancurin lapak alasan razia punya rasa kemanusiaan,0
192,Hari ppkm lagi kerja di rimah aja blm boleh ke kator dulu hari ya semua met pagi ya,hari kerja rimah kator hari iya selamat pagi iya,2
193,"Gara2 corona + ppkm, w ngerasa diri w yang tadinya ekstrovert jadi introvert 😅😅 https://t.co/7xt2hZAgbi",gara corona merasa ekstrovejadi introve,1
194,"ppkm selesai, karna gue lg dirumahkan, pgn kerja lg, bosen begini trs:(( https://t.co/1fDnVe4Sib",selesai dirumahkan pengen kerja bosan terus,0
195,Tetap semangat walaupn PPKM di perpanjang! Mencari nafkah harus tetap berjalan!,tetap semangat walaupn perpanjang mencari nafkah tetap berjalan,2
196,"@fullmoonfolks Terimakasih sodara2 yg sudah prokes,,kerja dari rumah,tidak keluar2 rumah,tetimakasih... mari kita dukung pemerintah patuhi PPKM untuk indonesia sehat,. Tapi tlong kasih solusinya untuk pekerja harian lepas,pedagang pasar,pedagang2 kecil,buruh2 pabrik..",terimakasih sodara prokes kerja rumah keluar rumah tetimakasih mari dukung pemerintah patuhi untuk indonesia sehat tlong kasih solusinya untuk pekerja harian lepas pedagang pasar pedagang buruh pabrik,2
197,Wali Kota Bogor Bima Arya Akan Alokasikan Bantuan Logistik PPKM Darurat https://t.co/PaE4J03w77,wali kota bogor bima arya alokasikan bantuan logistik darurat,2
198,"@Ira_Hamid16 Biar pandemi segera pergi, ga apa-apa PPKM",pandemi pergi,2
199,PPKM Darurat balek tidor wae lah,darurat balek tidor wae,1
200,"@HumasPoldaRiau Ditunggu segera PPKM di Riau, khususnya kota pekanbaru",ditunggu riau kota pekanbaru,2
201,"PPKM utk lawan covid, negara hadir demi melindungi rakyat dari musibah pandemi dg mempercepat vaksinasi kejar target Herd Immunity... 
#TetapWaspadaCovidMasihAda https://t.co/kD3NEkygRy",untuk lawan covid negara hadir melindungi rakyat musibah pandemi mempercepat vaksinasi kejar target herd immunity,2
202,PPKM jadi diperpanjang gak ya? 😐,jadi diperpanjang iya,1
203,"Ini salah satu contoh kita tak berdaya dg China, disaat PPKM rakyat disuruh patuh dan taat tapi dg TKA China tetap masuk dan tdk dilarang walaupun sudah dibikin peraturannya oleh Menkumham semua TKA dilarang masuk tapi kenyataanya ...
.jadi ini peraturan memuakkan https://t.co/qtpfFMy0Ap",salah satu contoh berdaya china disaat rakyat disuruh patuh taat tka china tetap masuk dilarang dibikin peraturannya menkumham tka dilarang masuk kenyataanya jadi peraturan memuakkan,0
204,"Idul fitri = PSBB
Idul adha = PPKM

Mengheran",idul fitri psbb idul adha mengheran,0
205,sedih mengingat doi yg pernah ngajakin nonton sebelum akhirnya malah ada ppkm.... https://t.co/VoPaFhYG6M,sedih mengingat doi ngajakin menonton,0
206,@RieGucciano Yg satu di masa ppkm darurat yg satu lagi ?,satu masa darurat satu,1
207,Namun selama PPKM diisi dengan doa bersama secara virtual nantinya ya,diisi doa secara virtual iya,2
208,@aangelicdem0n kesel bgt gailang2 abisnya mana ppkm diperpanjang🙂,kesal banget gailang abisnya diperpanjang,0
209,@adit_insomnia Sangat efektif dong ya ppkm sampe gak berasa udh tgl 21,efektif iya berasa udah tanggal,2
210,"@promo_BRI Parah bener BRI min.... Antri dari 05.30 wib untuk ambil nomor antrian CS. Hasilnya tidak dapat nomor antrian... PPKM dibatasi cuma  15 nomor.
Cuma untuk buka blokir pin ATM, itu juga aneh setelah ganti kartu chip kok pin lama ga bisa dipake jadinya keblokir 3x masukin pin ATM.",parah benar bri min antri wib untuk ambil nomor antrian cs hasilnya nomor antrian dibatasi nomor untuk buka blokir pin atm aneh ganti kartu chip pin dipakai jadinya keblokir masukkan pin atm,0
